prodid, prodname, caffeine_serving, calcium_serving, carbohydrates_serving, carbon-footprint_serving,cholesterol_serving, chromium_serving, copper_serving, energy_serving, energy-from-fat_serving, erythritol_serving, fat_serving, fiber_serving, fruits-vegetables-nuts_serving, guarana-seed-extract_serving, insoluble-fiber_serving, iron_serving, magnesium_serving, manganese_serving, molybdenum_serving, monounsaturated-fat_serving, omega-3-fat_serving, pantothenic-acid_serving, phosphorus_serving, polyols_serving, polyunsaturated-fat_serving, potassium_serving, proteins_serving, salt_serving, saturated-fat_serving, selenium_serving, serum-proteins_serving, sodium_serving, soluble-fiber_serving, starch_serving, sugars_serving, taurine_serving, trans-fat_serving, vitamin-a_serving, vitamin-b1_serving, vitamin-b12_serving, vitamin-b2_serving, vitamin-b6_serving, vitamin-b9_serving,vitamin-c_serving, vitamin-d_serving, vitamin-e_serving, vitamin-pp_serving, zinc_serving
7.40169E+11," """"",0,7, undefined,0, undefined, undefined,126,0, undefined,0,0, undefined, undefined, undefined,0.00072, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0,0.3175,0, undefined, undefined,0.125, undefined, undefined,7, undefined,0,3.00E-05, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined,
96619111558," ""Clover Honey""", undefined,17, undefined, undefined, undefined, undefined,251, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0,0, undefined, undefined, undefined,0, undefined, undefined,16, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,
8.46358E+11," ""Vegetable medley with shelled edamame""",0.02,11, undefined,0, undefined, undefined,251,42, undefined,1,3, undefined, undefined, undefined,0.00108, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,4,0.1143,0, undefined, undefined,0.045, undefined, undefined,4, undefined,0,0.0012, undefined, undefined, undefined, undefined, undefined,0.009, undefined, undefined, undefined, undefined,
8.46358E+11," ""Organic California Broccoli florets""",0.02,4, undefined,0, undefined, undefined,126,0, undefined,0,2, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,1,0.0508,0, undefined, undefined,0.02, undefined, undefined,1, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0.03, undefined, undefined, undefined, undefined,
513517," ""Argentinian Red Shrimp""",0.02,0, undefined,0.145, undefined, undefined,293,21, undefined,0.5,0, undefined, undefined, undefined,0.0027, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,15,0.4064,0, undefined, undefined,0.16, undefined, undefined,0, undefined,0,6.00E-05, undefined, undefined, undefined, undefined, undefined,0.0012, undefined, undefined, undefined, undefined,
36778020605," """"",0.06,20, undefined,0.005, undefined, undefined,962,586, undefined,16,1, undefined, undefined, undefined,0.00072, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0.0508,7, undefined, undefined,0.02, undefined, undefined,17, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined,
30223009764," ""QT Bruschetta Mix""",0.35,22, undefined,0.03, undefined, undefined,1339,753, undefined,20,3, undefined, undefined, undefined,0.00108, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,15,1.6256,9, undefined, undefined,0.64, undefined, undefined,7, undefined,0,0.00045, undefined, undefined, undefined, undefined, undefined,0.018, undefined, undefined, undefined, undefined,
77975022153," ""Thins""", undefined,32, undefined, undefined, undefined, undefined,669,0, undefined,0,1, undefined, undefined, undefined,0.0018, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,4,1.1938,0, undefined, undefined,0.47, undefined, undefined,2, undefined, undefined, undefined,0.000225, undefined,0.00017, undefined,8.00E-05, undefined, undefined, undefined,0.003, undefined,
4003100," ""M&M's Milk Chocolate Candies""",0.04,34, undefined,0.005, undefined, undefined,962,335, undefined,9,1, undefined, undefined, undefined,0.00036, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,2,0.0889,6, undefined, undefined,0.035, undefined, undefined,31, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined,
71962100701," ""Lowfat Vanilla Yogurt""",0.35,33, undefined,0.015, undefined, undefined,837,105, undefined,3,0, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,10,0.381,2, undefined, undefined,0.15, undefined, undefined,32, undefined,0,3.00E-05, undefined, undefined, undefined, undefined, undefined,0.0024, undefined, undefined, undefined, undefined,
30613000302," ""Brooklyn Lager""", undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,
96619273805," ""Cranberry Raspberry 100% Juice Blend""", undefined,29, undefined, undefined, undefined, undefined,502, undefined, undefined,0, undefined, undefined, undefined, undefined,0.00036, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0,0.0889, undefined, undefined, undefined,0.035, undefined, undefined,29, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0.078, undefined, undefined, undefined, undefined,
82184000052," ""Tennessee Whiskey""", undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,
28400028165," """"",0,13, undefined,0, undefined, undefined,628,377, undefined,10,1, undefined, undefined, undefined,0.00036, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,2,0.635,1.5, undefined, undefined,0.25, undefined, undefined,1, undefined,0,0, undefined, undefined, undefined,0.002, undefined,0, undefined, undefined,0.004, undefined,
1762949," """"",0,0, undefined,0, undefined, undefined,502,502, undefined,14,0, undefined, undefined, undefined,0, undefined, undefined, undefined,4, undefined, undefined, undefined, undefined,7, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined,0, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined,
28400090896," ""Doritos Nacho Cheese""", undefined,16, undefined, undefined, undefined, undefined,586, undefined, undefined,8,1, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,2,0.5334,1, undefined, undefined,0.21, undefined, undefined,0, undefined, undefined,3.00E-05,3.00E-05, undefined, undefined,4.00E-05, undefined, undefined, undefined, undefined, undefined, undefined,
5.90035E+12," ""Wafers""", undefined, , undefined, undefined, undefined, undefined, , undefined, undefined, , undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, , , , undefined, undefined, , undefined, undefined, , undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,
5.01029E+12," ""Spicy Salami Sticks""", undefined, , undefined, undefined, undefined, undefined, , undefined, undefined, , undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, , , , undefined, undefined, , undefined, undefined, , undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,
71443003903," """"", undefined,32, undefined, undefined, undefined, undefined,669,167, undefined,4,1, undefined, undefined, undefined,0.00036, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,1,0.0762,2.5, undefined, undefined,0.03, undefined, undefined,23, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,
6.26834E+12," """"", undefined, , undefined, undefined, undefined, undefined, , undefined, undefined, undefined, , undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, , undefined, undefined, undefined, undefined, undefined, undefined, undefined, , undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, , undefined, undefined, undefined, undefined,
7.54807E+11," ""Spring Water""", undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,
77241500507," ""Unsweetened Carob Chips""", undefined,8, undefined,0, undefined, undefined,293,126, undefined,3.5,2, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,2,0.127,3, undefined, undefined,0.05, undefined, undefined,7, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,
8.59888E+11," ""Banana Bread""",0.04,25, undefined,0, undefined, undefined, undefined, undefined, undefined,9,5, undefined, undefined, undefined,0.00072, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,3,0.0127, undefined, undefined, undefined,0.005, undefined, undefined,12, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined,
7.93573E+11," ""Nuts and Chocolate Milk""",0.04,8, undefined,0, undefined, undefined, undefined, undefined, undefined,11,1, undefined, undefined, undefined,0.00108, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,4,0.1778,4, undefined, undefined,0.07, undefined, undefined,3, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined,
99482439040," ""Morning O's""", , , undefined, , undefined, undefined, undefined, undefined, undefined, , , undefined, undefined, undefined, , undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, , , , , undefined, undefined, , undefined, undefined, , undefined, , , undefined, undefined, undefined, undefined, undefined, , undefined, undefined, undefined, undefined,
99482403676," ""Mango Madness """, undefined, , undefined, undefined, undefined, undefined, undefined, undefined, undefined, , undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, , , undefined, undefined, undefined, , undefined, undefined, , undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,
6.98998E+11," ""Soft and Hearty Whole Grain Bread""",0.02,22, undefined,0, undefined, undefined, undefined, undefined, undefined,4,2, undefined, undefined, undefined,0.00036, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,4,0.6604,0, undefined, undefined,0.26, undefined, undefined,3, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined,
73472001196," ""Sprouted Grain English Muffins""", , , undefined, , undefined, , undefined, undefined, undefined, , , undefined, undefined, undefined, , , undefined, undefined, undefined, undefined, undefined, , undefined, undefined, , , , , undefined, undefined, , undefined, undefined, , undefined, , , , undefined, , undefined, , , undefined, undefined, undefined, ,
93709301103," ""Gluten-Free Cornbread & Muffin Mix""",0.02,19, undefined,0, undefined, undefined, undefined, undefined, undefined,0,1, undefined, undefined, undefined,0.00036, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0,0.381,0, undefined, undefined,0.15, undefined, undefined,0, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined,
8.59077E+11," ""Hi - protein Pancake & Baking Mix""", , , undefined, , undefined, undefined, undefined, undefined, undefined, , , undefined, undefined, undefined, , undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, , , , undefined, undefined, , undefined, undefined, , undefined, , , undefined, undefined, undefined, undefined, undefined, , undefined, undefined, undefined, undefined,
99482424534," ""Organic Buttermilk Pancake and Waffle Mix""",0.1,29, undefined,0, undefined, undefined, undefined, undefined, undefined,0.5,5, undefined, undefined, undefined,0.0018, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,4,0.7366,0, undefined, undefined,0.29, undefined, undefined,2, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined,
75172079307," ""Raspberry Licorice""", , , undefined, , undefined, undefined, undefined, undefined, undefined, , , undefined, undefined, undefined, , undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, , , , undefined, undefined, , undefined, undefined, , undefined, , , undefined, undefined, undefined, undefined, undefined, , undefined, undefined, undefined, undefined,
7.93573E+11," ""Nuts & Vanilla Milk""",0.02,7, undefined,0, undefined, undefined, undefined, undefined, undefined,8,1, undefined, undefined, undefined,0.00108, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,4,0.254,1, undefined, undefined,0.1, undefined, undefined,2, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0.0012, undefined, undefined, undefined, undefined,
74714084076," """"",0,5, undefined,0, undefined, undefined,126,42, undefined,1,0, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,1,0.2032,0, undefined, undefined,0.08, undefined, undefined,0, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined,
72935011000," ""Whole Milk""",0.3,13, undefined,0.035, undefined, undefined,669,335, undefined,9,0, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,8,0.3302,5, undefined, undefined,0.13, undefined, undefined,12, undefined,0,9.00E-05, undefined, undefined, undefined, undefined, undefined,0.0024,1.00E-05, undefined, undefined, undefined,
70415101562," """"", undefined,23, undefined,0, undefined, undefined,460,0, undefined,0,1, undefined, undefined, undefined,0.00108, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,3,1.2192,0, undefined, undefined,0.48, undefined, undefined,1, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,
34856028963," ""Fruit Snacks""", undefined,31, undefined, undefined, undefined, undefined,544, undefined, undefined,0,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,1,0.0381,0, undefined, undefined,0.015, undefined, undefined,18, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,
54500101743," ""Angus Beef Franks Bun Size""",0,2, undefined,0.03, undefined, undefined,628,502, undefined,13,0, undefined, undefined, undefined,0.00072, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,6,1.2446,6, undefined, undefined,0.49, undefined, undefined,0, undefined,0.5,0, undefined, undefined, undefined, undefined, undefined,0.0012, undefined, undefined, undefined, undefined,
6.03132E+11," ""Bloody Mary Mix""",0,14, undefined,0, undefined, undefined,251,0, undefined,0,2, undefined, undefined, undefined,0.00108, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,2,1.3335,0, undefined, undefined,0.525, undefined, undefined,11, undefined,0,0.000225, undefined, undefined, undefined, undefined, undefined,0.015, undefined, undefined, undefined, undefined,
988605," ""Rosemary Ham""",0.02,5, undefined,0.015, undefined, undefined,251,42, undefined,1,0, undefined, undefined, undefined,0.00036, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,11,1.0922,0, undefined, undefined,0.43, undefined, undefined,4, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0.0012, undefined, undefined, undefined, undefined,
36778020650," """"",0.04,20, undefined,0.008, undefined, undefined,870,536, undefined,15,1, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,2,0.04064,3, undefined, undefined,0.016, undefined, undefined,18, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined,
7199044," ""Coors Light""", undefined,5, undefined, undefined, undefined, undefined,427, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,1, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,
5.06018E+12," ""Sussex Ale""", undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,
8.97053E+11," ""Chocolate Almond Butter Miracle Tart""",0.15,31, undefined,0, undefined, undefined,1590,1088, undefined,30,9, undefined, undefined, undefined,0.0036, undefined, undefined, undefined,13, undefined, undefined, undefined, undefined,4.5, undefined,11,0.5588,10, undefined, undefined,0.22, undefined, undefined,17, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined,
34000171156," ""Hershey's Milk Chocolate with Almonds""",0.08,21, undefined,0.01, undefined, undefined,795,418, undefined,12,1, undefined, undefined, undefined,0.00036, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,4,0.0635,6, undefined, undefined,0.025, undefined, undefined,19, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined,
6383350," ""Lite Northern Italian With Basil & Romano Dressing""",0.02,1, undefined,0, undefined, undefined,188,167, undefined,4.5,0, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0,0.635,1, undefined, undefined,0.25, undefined, undefined,1, undefined,0,3.00E-05, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined,
5.02887E+12," ""Buckwheat Flour - Gluten Free""", undefined, , undefined, undefined, undefined, undefined, , undefined, undefined, , , undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, , undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,
8.14866E+12," ""Crunchy Corn Treats""", undefined, , undefined, undefined, undefined, undefined, , undefined, undefined, , , undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, , , , undefined, undefined, , undefined, undefined, , undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,
7.7914E+11," ""100% Natural Coconut Water""", undefined,16, undefined, undefined, undefined, undefined,242, undefined, undefined,0,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0.24,0,0.0889,0, undefined, undefined,0.035, undefined, undefined,8, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,
5.06005E+12," ""Vintage Lemonade""", , , undefined, undefined, undefined, undefined, , undefined, undefined, , undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, , undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,
24000323204," ""Beef broth""",0,0, undefined,0, undefined, undefined,84,0, undefined,0,0, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0.025,4,2.5146,0, undefined, undefined,0.99, undefined, undefined,0, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined,
71105000011," """"",0,20, undefined,0, undefined, undefined,460,63, undefined,2,4, undefined, undefined, undefined,0.00108, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,5,0.56642,0, undefined, undefined,0.223, undefined, undefined,0, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined,
16000298606," ""Crunchy Granola Bars - Variety Pack""", undefined,28, undefined,0, undefined, undefined,795,251, undefined,6,2, undefined, undefined, undefined,0.00072, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,4,0.4064,0.5, undefined, undefined,0.16, undefined, undefined,11, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,
5.90095E+12," """"", undefined,14.7, undefined, undefined, undefined, undefined,484, undefined, undefined,5.71, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,1.2,0.166,3.43, undefined, undefined,0.0652, undefined, undefined,13.3, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,
5.00017E+12," ""Organic Rich & Creamy Houmous""", undefined, , undefined, undefined, undefined, undefined, , undefined, undefined, , , undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, , , , undefined, undefined, , undefined, undefined, , undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,
5.01204E+12," ""Tangfastics Frenzy Edition""", undefined,20, undefined, undefined, undefined, undefined,368, undefined, undefined,0.125, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,1.65,0.0075,0.025, undefined, undefined,0.00295, undefined, undefined,12.5, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,
5.941E+12," ""Sour Cream & Dill""", undefined,14.7, undefined, undefined, undefined, undefined,660, undefined, undefined,9.9,1.29, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,1.98,0.36,0.9, undefined, undefined,0.142, undefined, undefined,0.63, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,
7.09355E+11," ""Chicken Creole with Brown Rice Entrée""",0.08,33, undefined,0.03, undefined, undefined,962,209, undefined,5,3, undefined, undefined, undefined,0.00144, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0.61,13,1.0922,0.5, undefined, undefined,0.43, undefined, undefined,6, undefined,0,3.00E-05, undefined, undefined, undefined, undefined, undefined,0.0024, undefined, undefined, undefined, undefined,
6.66581E+11," ""Tomatoes""", undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,
37600223324," ""Creamy Peanut Butter""",0,6, undefined,0, undefined, undefined,795,586, undefined,16,2, undefined, undefined, undefined,0.00036, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,7,0.381,3, undefined, undefined,0.15, undefined, undefined,3, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined,0.002,0.004, undefined,
58449430223," ""Peanut choco crispy rice bar""",0,18, undefined,0, undefined, undefined,502,167, undefined,4.5,1, undefined, undefined, undefined,0.00072, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,2,0.127,1, undefined, undefined,0.05, undefined, undefined,6, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined,
96619783953," ""Organic Animal Crackers""",0,22, undefined,0, undefined, undefined,502,377, undefined,3,0, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,2,0.2032,1, undefined, undefined,0.08, undefined, undefined,6, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined,
41740994228," ""Deli style mustard""", undefined,0, undefined, undefined, undefined, undefined,0, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,0,0.1016, undefined, undefined, undefined,0.04, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,
71962195509," ""Organic Baby Arugula""", undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,
75805889136," ""Freshly crumbled goat cheese""",0.04,3, undefined,0.025, undefined, undefined,335,209, undefined,6,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,5,0.2032,4, undefined, undefined,0.08, undefined, undefined,1, undefined,0,9.00E-05, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined,
18894306436," ""grated parmesan cheese""",0.06,0, undefined,0.005, undefined, undefined,84,63, undefined,1.5,0, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,2,0.254,1, undefined, undefined,0.1, undefined, undefined,0, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined,
52603041843," ""Organic Roasted Red Pepper & Tomato Soup""",0.15,16, undefined,0.01, undefined, undefined,460,84, undefined,2,1, undefined, undefined, undefined,0.00036, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,5,1.8288,1.5, undefined, undefined,0.72, undefined, undefined,12, undefined,0,0.00015, undefined, undefined, undefined, undefined, undefined,0.0024, undefined, undefined, undefined, undefined,
72980002404," ""Mrs. Richardson's Hot Fudge""",0.25,19, undefined,0, undefined, undefined,586,251, undefined,6,1, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,1,0.1778,6, undefined, undefined,0.07, undefined, undefined,16, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0, undefined, undefined, undefined, undefined,
74030000033," ""Mozzarella Cheese Sorrento""",0.15,1, undefined,0.02, undefined, undefined,377, undefined, undefined,7,0, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,6,0.5334,4.5, undefined, undefined,0.21, undefined, undefined,1, undefined, undefined,9.00E-05, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,
77890881095," ""White Cheddar Pierogies""",0.02,54, undefined,0, undefined, undefined,1297,251, undefined,7,2, undefined, undefined, undefined,0.0027, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined, undefined,8,1.4986,1.5, undefined, undefined,0.59, undefined, undefined,2, undefined,0,0, undefined, undefined, undefined, undefined, undefined,0.0036, undefined, undefined, undefined, undefined,
